hs16	46580554	46621626	1.8778149
hs16	23677656	23690367	1.5556334
hs16	2429394	2458854	1.3076166
hs16	46689643	46698394	1.1779802
hs16	81006498	81033114	0.9778286
hs16	53010	57669	0.9051599
hs16	30423619	30430075	0.7861184
hs16	88856220	88862686	0.60298324
hs16	4461680	4495763	0.44920757
hs16	11547722	11636381	-1.0732304
hs16	1333601	1349438	-1.4729013
hs16	3027682	3036926	-4.4851317
hs17	78214186	78225636	2.4599977
hs17	40287633	40304657	2.3525434
hs17	78174075	78187233	2.1046684
hs17	44924709	44947711	2.0995247
hs17	58269856	58280935	2.0042794
hs17	6444415	6451469	1.9553349
hs17	3723903	3726699	1.9517975
hs17	81932384	81947233	1.8818995
hs17	50373220	50381483	1.8161328
hs17	8204733	8210600	1.733173
hs17	42609676	42615234	0.8975576
hs17	51153536	51171747	0.75061184
hs17	4796144	4798503	0.62521297
hs17	50367857	50373214	0.55343753
hs17	75261674	75266373	0.5243829
hs17	75038863	75046985	0.4546415
hs17	59952240	59964761	-0.7749318
hs17	42313324	42388568	-0.7979356
hs17	7839904	7854796	-1.3974566
hs17	40922696	40937634	-2.422285
hs18	657604	673578	2.2274823
hs18	50374995	50394173	2.218194
hs19	11131520	11155808	1.8878069
hs19	42302098	42310821	1.319945
hs19	36054881	36105106	1.2043499
hs19	50797704	50804929	1.037433
hs19	4641374	4670370	0.9181201
hs19	55399745	55407777	0.8980551
hs19	12953119	12957236	0.7258093
hs19	49114324	49118460	0.662405
hs19	14408819	14419383	0.6142319
hs19	3762664	3768575	0.58728695
hs19	19515736	19537581	0.5180174
hs19	6661253	6670588	-1.4978362
hs19	4502192	4517704	-2.4714775
hs19	15615218	15662825	-2.6606925
hs2	168834132	168913371	2.816562
hs2	10122328	10131419	2.7096612
hs2	110637698	110678114	2.2709835
hs2	96335787	96373845	1.8986921
hs2	233833416	233854566	1.7901642
hs2	24793136	24822376	0.9096608
hs2	240126563	240136807	0.58021307
hs2	63588609	63607197	0.47511533
hs2	55174791	55232563	-0.65238017
hs2	24491914	24770702	-0.87996256
hs2	200973718	201071671	-1.2779716
hs2	102418689	102452565	-1.9671489
hs2	218125289	218137253	-2.5323234
hs2	240906330	240993311	-2.6516535
hs20	2794069	2800637	2.6389894
hs20	43667019	43716496	2.4967604
hs20	31739271	31801805	1.9741555
hs20	45812576	45816957	1.6718391
hs20	25407727	25452628	1.5507653
hs20	62642445	62685785	1.3674306
hs20	38926312	38953106	1.2637787
hs20	56369389	56392337	1.2044017
hs20	35699272	35700984	0.8018889
hs20	62136735	62143440	0.36829266
hs20	45174876	45176544	-2.2598739
hs21	46458899	46569852	-0.6718527
hs21	32628759	32728048	-0.90170693
hs21	44497892	44711580	-4.740773
hs22	22734620	22896107	2.8613
hs22	41938721	41947164	2.3695395
hs22	19479459	19520612	2.1788304
hs22	23834503	23839128	2.0529745
hs22	46296741	46330810	1.7368658
hs22	38518949	38570286	1.6306083
hs22	21642261	21644298	1.0846959
hs22	20115938	20127357	0.6564649
hs22	50508216	50523472	0.5892439
hs22	39519695	39522685	0.52922237
hs22	29767369	29770413	0.5207579
hs3	48157146	48188402	2.4842606
hs3	121431427	121546641	1.4081985
hs3	127598223	127622436	1.3272698
hs3	49828599	49856574	1.1037105
hs3	52075253	52154690	1.0610018
hs3	51385047	51389397	0.8664842
hs3	196942623	196943540	0.4510703
hs3	46163604	46266706	-2.3221755
hs3	190514051	190659750	-2.4910254
hs3	113828182	113947174	-2.7217312
hs4	41256413	41268455	4.430613
hs4	153344649	153415118	2.1459136
hs4	17810902	17844862	2.0324736
hs4	121816444	121823933	1.6630664
hs4	127880861	127899195	1.2086275
hs4	120684919	120922870	-1.7874801
hs5	139387480	139390081	3.1577432
hs5	32689070	32791724	3.0575967
hs5	892643	919357	2.2707987
hs5	138178719	138187715	2.2504396
hs5	69167010	69178245	1.9933015
hs5	163460203	163491945	1.7318666
hs5	160421822	160428744	1.5820311
hs5	40679498	40693735	-0.6374656
hs5	39105236	39274528	-0.6710929
hs5	160251652	160345396	-2.4175813
hs5	17444010	17483946	-4.154427
hs6	26269405	26271815	2.4705725
hs6	33391536	33409924	1.9647834
hs6	7881250	8102578	1.8792766
hs6	80003887	80042527	1.7929937
hs6	126340174	126348875	1.5549197
hs6	391739	411447	1.3393708
hs6	31158542	31167159	1.2072512
hs6	24774931	24786099	1.1330348
hs6	30720201	30725426	0.7530506
hs6	159760328	159779055	0.6292916
hs6	31164337	31180731	-1.7316668
hs6	10762723	10838555	-3.0268793
hs7	158631311	158704829	0.8177413
hs7	101154397	101161596	0.8039231
hs7	100092728	100101940	0.71872044
hs7	2242222	2251146	0.688812
hs7	88205118	88226993	0.3374944
hs7	142939343	142940868	-3.485567
hs8	27809620	27838095	2.533937
hs8	25458997	25507920	2.1240819
hs8	144511288	144517845	1.6704174
hs8	119833976	119856010	1.5912213
hs8	27771949	27812640	1.5569959
hs8	47960185	47978160	1.4362715
hs8	9136255	9151574	-1.658716
hs8	19901717	19967258	-3.0545034
hs9	130444929	130501274	2.6831448
hs9	36572862	36677683	1.9912488
hs9	34252381	34329200	1.385592
hs9	128633661	128656787	1.364672
hs9	35812960	35815354	0.74851465
hs9	137241213	137243707	0.6518851
hs9	99222064	99230615	0.5258339
hs9	96816472	96875623	-0.44591057
hs9	136494444	136545862	-1.3023354
hs9	91409045	91423862	-1.6212513
hs9	39072767	39288315	-3.9164805
hs9	137048098	137054045	-4.2332244
hs9	27109141	27230175	-5.9932737
hsX	72204657	72239047	2.418243
hsX	70290090	70420832	1.8155215
hsX	150980509	150990775	1.7142714
hsX	48521158	48528716	0.63928837
hsX	153972327	153983195	0.5908
hsX	44147882	44343672	-1.1745805
hsX	50365409	50470738	-4.2884445
